"idTeam","team","nDays","id","dev_maturity","audit","exposure","exposure_id","severity","hits","severity_id","time_adj","beta_prob","fix_time","fix_date","status","first.seen","last.seen","week.fseen","week.lseen","group"
2,"partner audit",228,278,2,0,"partner",2,"high",3,3,0.01,0.470405112036505,59,287,0,2020-08-16,2020-10-14,33,42,15
2,"partner audit",228,279,2,0,"partner",2,"high",3,3,0.01,0.328283921976894,42,270,0,2020-08-16,2020-09-27,33,39,15
2,"partner audit",252,280,2,0,"partner",2,"high",1,3,0.311949856968546,0.381833537582431,62,314,0,2020-09-09,2020-11-10,37,46,15
2,"partner audit",262,281,2,0,"partner",2,"high",1,3,0.01,0.384884228118144,59,321,0,2020-09-19,2020-11-17,38,47,15
2,"partner audit",288,282,2,0,"partner",2,"high",1,3,0.01,0.301975460873793,34,322,1,2020-10-15,2020-11-18,42,47,15
2,"partner audit",308,283,2,0,"partner",2,"high",3,3,0.0925872509384442,0.248627996447775,42,350,0,2020-11-04,2020-12-16,45,51,15
2,"partner audit",308,284,2,0,"partner",2,"high",3,3,0.01,0.369204223808336,53,361,0,2020-11-04,2020-12-27,45,52,15
2,"partner audit",308,285,2,0,"partner",2,"high",3,3,0.158784159738071,0.321355526301721,44,352,0,2020-11-04,2020-12-18,45,51,15
2,"partner audit",310,286,2,0,"partner",2,"high",1,3,0.0743780597599411,0.309044831860573,43,353,0,2020-11-06,2020-12-19,45,51,15
2,"partner audit",316,287,2,0,"partner",2,"high",4,3,0.344571102358964,0.39428020937289,68,384,0,2020-11-12,2021-01-19,46,55,15
2,"partner audit",316,288,2,0,"partner",2,"high",4,3,0.01,0.373187518729451,47,363,0,2020-11-12,2020-12-29,46,53,15
2,"partner audit",316,289,2,0,"partner",2,"high",4,3,0.01,0.290051257417617,37,353,0,2020-11-12,2020-12-19,46,51,15
2,"partner audit",316,290,2,0,"partner",2,"high",4,3,0.01,0.31013396867315,44,360,0,2020-11-12,2020-12-26,46,52,15
2,"partner audit",324,291,2,0,"partner",2,"high",2,3,0.150243923776478,0.330792964557517,34,358,0,2020-11-20,2020-12-24,47,52,15
2,"partner audit",324,292,2,0,"partner",2,"high",2,3,0.01,0.453216512346753,56,380,1,2020-11-20,2021-01-15,47,55,15
2,"partner audit",327,293,2,0,"partner",2,"high",1,3,0.01,0.299609743743203,37,364,0,2020-11-23,2020-12-30,47,53,15
2,"partner audit",342,294,2,0,"partner",2,"high",1,3,0.0775448346833709,0.275096210570427,37,379,0,2020-12-08,2021-01-14,50,55,15
2,"partner audit",344,295,2,0,"partner",2,"high",1,3,0.3763554698944,0.389912572819231,77,421,0,2020-12-10,2021-02-25,50,61,15
2,"partner audit",351,296,2,0,"partner",2,"high",2,3,0.432741794830106,0.395759825414766,79,430,0,2020-12-17,2021-03-06,51,62,15
2,"partner audit",351,297,2,0,"partner",2,"high",2,3,0.01,0.233175968573402,22,373,0,2020-12-17,2021-01-08,51,54,15
3,"internal audit",16,298,2,0,"internal",3,"high",1,3,0.170719328311755,0.341860624277312,58,74,0,2020-01-17,2020-03-15,3,11,15
3,"internal audit",25,299,2,0,"internal",3,"high",1,3,0.536439204387184,0.420924942101346,97,122,1,2020-01-26,2020-05-02,4,18,15
3,"internal audit",35,300,2,0,"internal",3,"high",1,3,0.659109025600107,0.460080526423839,119,154,0,2020-02-05,2020-06-03,6,23,15
3,"internal audit",51,301,2,0,"internal",3,"high",1,3,0.0987530997361918,0.424808857149228,78,129,0,2020-02-21,2020-05-09,8,19,15
3,"internal audit",58,302,2,0,"internal",3,"high",3,3,0.686817709371889,0.330029479796288,92,150,0,2020-02-28,2020-05-30,9,22,15
3,"internal audit",58,303,2,0,"internal",3,"high",3,3,0.335200013278504,0.271220140344023,57,115,0,2020-02-28,2020-04-25,9,17,15
3,"internal audit",58,304,2,0,"internal",3,"high",3,3,0.626244078869392,0.364747227664929,90,148,0,2020-02-28,2020-05-28,9,22,15
3,"internal audit",61,305,2,0,"internal",3,"high",1,3,0.522336441602117,0.432104958107516,104,165,0,2020-03-02,2020-06-14,9,24,15
3,"internal audit",77,306,2,0,"internal",3,"high",2,3,0.125181607749071,0.310162891171823,54,131,0,2020-03-18,2020-05-11,12,19,15
3,"internal audit",77,307,2,0,"internal",3,"high",2,3,0.01,0.281937085163042,43,120,0,2020-03-18,2020-04-30,12,18,15
3,"internal audit",85,308,2,0,"internal",3,"high",1,3,0.666169729156721,0.310898763550085,86,171,0,2020-03-26,2020-06-20,13,25,15
3,"internal audit",96,309,2,0,"internal",3,"high",1,3,0.51609442336441,0.45182560998939,104,200,0,2020-04-06,2020-07-19,14,29,15
3,"internal audit",102,310,2,0,"internal",3,"high",1,3,0.01,0.426019502969233,60,162,0,2020-04-12,2020-06-11,15,24,15
3,"internal audit",103,311,2,0,"internal",3,"high",1,3,0.239004746929275,0.387647817686411,70,173,0,2020-04-13,2020-06-22,15,25,15
3,"internal audit",110,312,2,0,"internal",3,"high",1,3,0.192372130607815,0.426073968217883,79,189,1,2020-04-20,2020-07-08,16,28,15
3,"internal audit",122,313,2,0,"internal",3,"high",1,3,0.01,0.306306447619524,53,175,0,2020-05-02,2020-06-24,18,26,15
3,"internal audit",128,314,2,0,"internal",3,"high",1,3,0.228237816483568,0.36063068999702,68,196,0,2020-05-08,2020-07-15,19,29,15
3,"internal audit",141,315,2,0,"internal",3,"high",1,3,0.487870141331691,0.307438135751092,74,215,0,2020-05-21,2020-08-03,21,31,15
3,"internal audit",143,316,2,0,"internal",3,"high",2,3,0.414925568404014,0.347711520379998,71,214,0,2020-05-23,2020-08-02,21,31,15
3,"internal audit",143,317,2,0,"internal",3,"high",2,3,0.274189006487943,0.470195077248115,104,247,0,2020-05-23,2020-09-04,21,36,15
3,"internal audit",178,318,2,0,"internal",3,"high",1,3,0.808502712659396,0.304510989587064,80,258,0,2020-06-27,2020-09-15,26,38,15
3,"internal audit",191,319,2,0,"internal",3,"high",1,3,0.0531813687661349,0.350768886441982,58,249,0,2020-07-10,2020-09-06,28,36,15
3,"internal audit",194,320,2,0,"internal",3,"high",1,3,0.0908001163764733,0.403202888363235,65,259,0,2020-07-13,2020-09-16,28,38,15
3,"internal audit",195,321,2,0,"internal",3,"high",3,3,0.01,0.337511104323224,46,241,0,2020-07-14,2020-08-29,29,35,15
3,"internal audit",195,322,2,0,"internal",3,"high",3,3,0.28795590317726,0.316105733289435,66,261,0,2020-07-14,2020-09-18,29,38,15
3,"internal audit",195,323,2,0,"internal",3,"high",3,3,0.305388666673812,0.379179809522231,77,272,0,2020-07-14,2020-09-29,29,40,15
3,"internal audit",198,324,2,0,"internal",3,"high",1,3,0.588431639888834,0.468547685484131,119,317,0,2020-07-17,2020-11-13,29,46,15
3,"internal audit",201,325,2,0,"internal",3,"high",1,3,0.43153276781347,0.383795639779586,95,296,0,2020-07-20,2020-10-23,29,43,15
3,"internal audit",203,326,2,0,"internal",3,"high",1,3,0.14874087039837,0.291696412082887,54,257,0,2020-07-22,2020-09-14,30,37,15
3,"internal audit",213,327,2,0,"internal",3,"high",1,3,0.01,0.344380460193347,55,268,1,2020-08-01,2020-09-25,31,39,15
3,"internal audit",214,328,2,0,"internal",3,"high",1,3,0.01,0.420589319952005,50,264,0,2020-08-02,2020-09-21,31,38,15
3,"internal audit",221,329,2,0,"internal",3,"high",3,3,0.148033577938107,0.300317507741882,52,273,0,2020-08-09,2020-09-30,32,40,15
3,"internal audit",221,330,2,0,"internal",3,"high",3,3,0.01,0.339615752239149,37,258,0,2020-08-09,2020-09-15,32,38,15
3,"internal audit",221,331,2,0,"internal",3,"high",3,3,0.343756848608893,0.434814248931255,94,315,0,2020-08-09,2020-11-11,32,46,15
3,"internal audit",225,332,2,0,"internal",3,"high",2,3,0.01,0.317746057250162,53,278,0,2020-08-13,2020-10-05,33,40,15
3,"internal audit",225,333,2,0,"internal",3,"high",2,3,0.487484236015455,0.391756513912898,90,315,0,2020-08-13,2020-11-11,33,46,15
3,"internal audit",229,334,2,0,"internal",3,"high",3,3,0.496074865483582,0.361056846336293,94,323,0,2020-08-17,2020-11-19,33,47,15
3,"internal audit",229,335,2,0,"internal",3,"high",3,3,0.420994226574183,0.422589305671949,86,315,0,2020-08-17,2020-11-11,33,46,15
3,"internal audit",229,336,2,0,"internal",3,"high",3,3,0.01,0.450435990195429,72,301,0,2020-08-17,2020-10-28,33,44,15
3,"internal audit",240,337,2,0,"internal",3,"high",1,3,0.234885800321836,0.395174095060114,89,329,0,2020-08-28,2020-11-25,35,48,15
3,"internal audit",249,338,2,0,"internal",3,"high",3,3,0.33511642389054,0.443989238233356,96,345,0,2020-09-06,2020-12-11,36,50,15
3,"internal audit",249,339,2,0,"internal",3,"high",3,3,0.141876915113133,0.33853959994752,82,331,0,2020-09-06,2020-11-27,36,48,15
3,"internal audit",249,340,2,0,"internal",3,"high",3,3,0.01,0.300174517853862,47,296,0,2020-09-06,2020-10-23,36,43,15
3,"internal audit",278,341,2,0,"internal",3,"high",1,3,0.01,0.318120358371611,53,331,0,2020-10-05,2020-11-27,40,48,15
3,"internal audit",288,342,2,0,"internal",3,"high",2,3,0.325415329504062,0.415816262786632,88,376,0,2020-10-15,2021-01-11,42,54,15
3,"internal audit",288,343,2,0,"internal",3,"high",2,3,0.01,0.376083759782047,52,340,0,2020-10-15,2020-12-06,42,49,15
3,"internal audit",322,344,2,0,"internal",3,"high",1,3,0.31010761590932,0.391356459810245,88,410,0,2020-11-18,2021-02-14,47,59,15
3,"internal audit",336,345,2,0,"internal",3,"high",1,3,0.19442293879061,0.27243012260327,50,386,0,2020-12-02,2021-01-21,49,56,15
4,"external no audit",10,346,2,1,"external",1,"high",3,3,0.303516018257146,0.436569657066445,62,72,0,2020-01-11,2020-03-13,2,11,15
4,"external no audit",10,347,2,1,"external",1,"high",3,3,0.493739313567996,0.387263683644032,79,89,0,2020-01-11,2020-03-30,2,13,15
4,"external no audit",10,348,2,1,"external",1,"high",3,3,0.51553137737235,0.490293116796908,85,95,0,2020-01-11,2020-04-05,2,14,15
4,"external no audit",34,349,2,1,"external",1,"high",1,3,0.01,0.417267923934829,55,89,0,2020-02-04,2020-03-30,6,13,15
4,"external no audit",38,350,2,1,"external",1,"high",1,3,0.196174199622524,0.50862709613714,74,112,0,2020-02-08,2020-04-22,6,17,15
4,"external no audit",45,351,2,1,"external",1,"high",1,3,0.01,0.411349244594431,53,98,0,2020-02-15,2020-04-08,7,15,15
4,"external no audit",58,352,2,1,"external",1,"high",2,3,0.0293323368387543,0.396277529629433,48,106,0,2020-02-28,2020-04-16,9,16,15
4,"external no audit",58,353,2,1,"external",1,"high",2,3,0.01,0.452405875038523,51,109,0,2020-02-28,2020-04-19,9,16,15
4,"external no audit",75,354,2,1,"external",1,"high",2,3,0.091724536210801,0.246330550827819,36,111,0,2020-03-16,2020-04-21,11,17,15
4,"external no audit",75,355,2,1,"external",1,"high",2,3,0.01,0.416144852581515,49,124,0,2020-03-16,2020-05-04,11,18,15
4,"external no audit",84,356,2,1,"external",1,"high",3,3,0.01,0.373792370171615,59,143,0,2020-03-25,2020-05-23,13,21,15
4,"external no audit",84,357,2,1,"external",1,"high",3,3,0.332199886753477,0.334225716429325,51,135,0,2020-03-25,2020-05-15,13,20,15
4,"external no audit",84,358,2,1,"external",1,"high",3,3,0.01,0.297954756592826,49,133,0,2020-03-25,2020-05-13,13,20,15
4,"external no audit",87,359,2,1,"external",1,"high",2,3,0.143566765801324,0.457471416211445,67,154,0,2020-03-28,2020-06-03,13,23,15
4,"external no audit",87,360,2,1,"external",1,"high",2,3,0.01,0.522237638694736,63,150,0,2020-03-28,2020-05-30,13,22,15
4,"external no audit",92,361,2,1,"external",1,"high",1,3,0.01,0.470536922700964,68,160,0,2020-04-02,2020-06-09,14,24,15
4,"external no audit",102,362,2,1,"external",1,"high",3,3,0.193530340740274,0.335852352117546,50,152,0,2020-04-12,2020-06-01,15,22,15
4,"external no audit",102,363,2,1,"external",1,"high",3,3,0.0782011092774786,0.433450727986944,58,160,0,2020-04-12,2020-06-09,15,24,15
4,"external no audit",102,364,2,1,"external",1,"high",3,3,0.01,0.484929954243984,64,166,0,2020-04-12,2020-06-15,15,24,15
4,"external no audit",120,365,2,1,"external",1,"high",1,3,0.01,0.458704484610014,59,179,0,2020-04-30,2020-06-28,18,26,15
4,"external no audit",137,366,2,1,"external",1,"high",1,3,0.01,0.386929410183885,54,191,0,2020-05-17,2020-07-10,20,28,15
4,"external no audit",149,367,2,1,"external",1,"high",1,3,0.202331311661694,0.334010355327777,50,199,0,2020-05-29,2020-07-18,22,29,15
4,"external no audit",159,368,2,1,"external",1,"high",2,3,0.230780672891213,0.378006063212732,74,233,0,2020-06-08,2020-08-21,23,34,15
4,"external no audit",159,369,2,1,"external",1,"high",2,3,0.01,0.256457010939684,33,192,0,2020-06-08,2020-07-11,23,28,15
4,"external no audit",161,370,2,1,"external",1,"high",1,3,0.056590060569029,0.371748367905211,52,213,0,2020-06-10,2020-08-01,24,31,15
4,"external no audit",163,371,2,1,"external",1,"high",1,3,0.325599660232861,0.365054876826014,63,226,0,2020-06-12,2020-08-14,24,33,15
4,"external no audit",164,372,2,1,"external",1,"high",1,3,0.282148707318542,0.304869685592098,52,216,0,2020-06-13,2020-08-04,24,32,15
4,"external no audit",177,373,2,1,"external",1,"high",1,3,0.423171490355633,0.346457740660697,67,244,1,2020-06-26,2020-09-01,26,36,15
4,"external no audit",197,374,2,1,"external",1,"high",1,3,0.444155329546419,0.348809506932407,64,261,0,2020-07-16,2020-09-18,29,38,15
4,"external no audit",206,375,2,1,"external",1,"high",1,3,0.01,0.393355454076254,43,249,1,2020-07-25,2020-09-06,30,36,15
4,"external no audit",209,376,2,1,"external",1,"high",2,3,0.01,0.371865850684525,49,258,0,2020-07-28,2020-09-15,31,38,15
4,"external no audit",209,377,2,1,"external",1,"high",2,3,0.228602458452308,0.35243382483266,55,264,0,2020-07-28,2020-09-21,31,38,15
4,"external no audit",210,378,2,1,"external",1,"high",2,3,0.15584982088117,0.287376051249462,46,256,0,2020-07-29,2020-09-13,31,37,15
4,"external no audit",210,379,2,1,"external",1,"high",2,3,0.01,0.316356195718549,44,254,0,2020-07-29,2020-09-11,31,37,15
4,"external no audit",219,380,2,1,"external",1,"high",1,3,0.0983571096244066,0.462911179709966,62,281,0,2020-08-07,2020-10-08,32,41,15
4,"external no audit",221,381,2,1,"external",1,"high",2,3,0.125539123119989,0.244752040945986,34,255,0,2020-08-09,2020-09-12,32,37,15
4,"external no audit",221,382,2,1,"external",1,"high",2,3,0.01,0.327581385346242,46,267,0,2020-08-09,2020-09-24,32,39,15
4,"external no audit",233,383,2,1,"external",1,"high",2,3,0.493698809864572,0.425536552622317,81,314,0,2020-08-21,2020-11-10,34,46,15
4,"external no audit",233,384,2,1,"external",1,"high",2,3,0.00746189537488054,0.412231192458061,52,285,0,2020-08-21,2020-10-12,34,41,15
4,"external no audit",253,385,2,1,"external",1,"high",1,3,0.318170022353938,0.478771475392099,84,337,0,2020-09-10,2020-12-03,37,49,15
4,"external no audit",262,386,2,1,"external",1,"high",1,3,0.478955081899135,0.433634933422262,68,330,0,2020-09-19,2020-11-26,38,48,15
4,"external no audit",263,387,2,1,"external",1,"high",1,3,0.01,0.327889878924957,37,300,0,2020-09-20,2020-10-27,38,44,15
4,"external no audit",270,388,2,1,"external",1,"high",2,3,0.534509352634026,0.329024632856148,67,337,0,2020-09-27,2020-12-03,39,49,15
4,"external no audit",270,389,2,1,"external",1,"high",2,3,0.589072576838164,0.348039162832561,68,338,0,2020-09-27,2020-12-04,39,49,15
4,"external no audit",282,390,2,1,"external",1,"high",1,3,0.351477180833679,0.347357441252148,74,356,0,2020-10-09,2020-12-22,41,52,15
4,"external no audit",303,391,2,1,"external",1,"high",3,3,0.31682334043776,0.303962018604944,59,362,0,2020-10-30,2020-12-28,44,52,15
4,"external no audit",303,392,2,1,"external",1,"high",3,3,0.01,0.340048697031843,53,356,0,2020-10-30,2020-12-22,44,52,15
4,"external no audit",303,393,2,1,"external",1,"high",3,3,0.01,0.318069742834673,58,361,0,2020-10-30,2020-12-27,44,52,15
4,"external no audit",307,394,2,1,"external",1,"high",1,3,0.196521740879505,0.224174749425475,35,342,0,2020-11-03,2020-12-08,45,50,15
4,"external no audit",315,395,2,1,"external",1,"high",3,3,0.01,0.325820257266243,39,354,1,2020-11-11,2020-12-20,46,51,15
4,"external no audit",315,396,2,1,"external",1,"high",3,3,0.729571607059101,0.425884158304985,98,413,0,2020-11-11,2021-02-17,46,59,15
4,"external no audit",315,397,2,1,"external",1,"high",3,3,0.259701836565433,0.302773251131922,48,363,0,2020-11-11,2020-12-29,46,53,15
4,"external no audit",320,398,2,1,"external",1,"high",2,3,0.01,0.340367078658475,52,372,0,2020-11-16,2021-01-07,46,54,15
4,"external no audit",320,399,2,1,"external",1,"high",2,3,0.430135712284563,0.272499023869662,50,370,0,2020-11-16,2021-01-05,46,53,15
4,"external no audit",328,400,2,1,"external",1,"high",3,3,0.430970702685314,0.427509336758901,77,405,0,2020-11-24,2021-02-09,48,58,15
4,"external no audit",328,401,2,1,"external",1,"high",3,3,0.534877724533405,0.315495852755911,50,378,0,2020-11-24,2021-01-13,48,54,15
4,"external no audit",328,402,2,1,"external",1,"high",3,3,0.0361676418609878,0.26723826134083,39,367,0,2020-11-24,2021-01-02,48,53,15
4,"external no audit",352,403,2,1,"external",1,"high",1,3,0.01,0.263056804476944,36,388,0,2020-12-18,2021-01-23,51,56,15
5,"partner no audit",1,404,2,1,"partner",2,"high",1,3,0.01,0.369323809807235,55,56,0,2020-01-02,2020-02-26,1,9,15
5,"partner no audit",13,405,2,1,"partner",2,"high",1,3,0.104035888774656,0.359886623262518,64,77,0,2020-01-14,2020-03-18,3,12,15
5,"partner no audit",21,406,2,1,"partner",2,"high",1,3,0.562403416115935,0.346316782364051,72,93,0,2020-01-22,2020-04-03,4,14,15
5,"partner no audit",28,407,2,1,"partner",2,"high",1,3,0.0382599843006791,0.288116164641627,47,75,0,2020-01-29,2020-03-16,5,11,15
5,"partner no audit",51,408,2,1,"partner",2,"high",1,3,0.49933478940686,0.397259654039771,98,149,0,2020-02-21,2020-05-29,8,22,15
5,"partner no audit",73,409,2,1,"partner",2,"high",1,3,0.158698757631384,0.306215400999555,58,131,0,2020-03-14,2020-05-11,11,19,15
5,"partner no audit",83,410,2,1,"partner",2,"high",2,3,0.204980339104202,0.372640370652607,68,151,0,2020-03-24,2020-05-31,13,22,15
5,"partner no audit",83,411,2,1,"partner",2,"high",2,3,0.155502729706399,0.469534178304702,87,170,0,2020-03-24,2020-06-19,13,25,15
5,"partner no audit",85,412,2,1,"partner",2,"high",1,3,0.199458566599912,0.244379219829502,42,127,0,2020-03-26,2020-05-07,13,19,15
5,"partner no audit",90,413,2,1,"partner",2,"high",2,3,0.342435756578935,0.370442418833501,78,168,0,2020-03-31,2020-06-17,14,25,15
5,"partner no audit",90,414,2,1,"partner",2,"high",2,3,0.114496753588504,0.348844780025117,55,145,1,2020-03-31,2020-05-25,14,21,15
5,"partner no audit",93,415,2,1,"partner",2,"high",1,3,0.01,0.306451905186556,44,137,0,2020-04-03,2020-05-17,14,20,15
5,"partner no audit",96,416,2,1,"partner",2,"high",3,3,0.598028024944335,0.41042814197352,91,187,0,2020-04-06,2020-07-06,14,27,15
5,"partner no audit",96,417,2,1,"partner",2,"high",3,3,0.01,0.396734828102246,58,154,1,2020-04-06,2020-06-03,14,23,15
5,"partner no audit",96,418,2,1,"partner",2,"high",3,3,0.175275116177934,0.406530923436786,65,161,0,2020-04-06,2020-06-10,14,24,15
5,"partner no audit",109,419,2,1,"partner",2,"high",4,3,0.183190312526503,0.374093427710067,68,177,0,2020-04-19,2020-06-26,16,26,15
5,"partner no audit",109,420,2,1,"partner",2,"high",4,3,0.559672432648173,0.425910704605608,112,221,0,2020-04-19,2020-08-09,16,32,15
5,"partner no audit",109,421,2,1,"partner",2,"high",4,3,0.375457444846273,0.384896209736848,78,187,0,2020-04-19,2020-07-06,16,27,15
5,"partner no audit",109,422,2,1,"partner",2,"high",4,3,0.517001294354401,0.374234431321833,86,195,0,2020-04-19,2020-07-14,16,29,15
5,"partner no audit",117,423,2,1,"partner",2,"high",2,3,0.394237091549619,0.41198295985545,85,202,0,2020-04-27,2020-07-21,17,30,15
5,"partner no audit",117,424,2,1,"partner",2,"high",2,3,0.671843429593588,0.336071900073369,102,219,0,2020-04-27,2020-08-07,17,32,15
5,"partner no audit",128,425,2,1,"partner",2,"high",1,3,0.390666029815272,0.273673101917311,48,176,0,2020-05-08,2020-06-25,19,26,15
5,"partner no audit",140,426,2,1,"partner",2,"high",1,3,0.01,0.380604841050488,65,205,0,2020-05-20,2020-07-24,21,30,15
5,"partner no audit",149,427,2,1,"partner",2,"high",1,3,0.01,0.385657313622765,56,205,0,2020-05-29,2020-07-24,22,30,15
5,"partner no audit",169,428,2,1,"partner",2,"high",1,3,0.295404948682204,0.529882299547896,100,269,0,2020-06-18,2020-09-26,25,39,15
5,"partner no audit",184,429,2,1,"partner",2,"high",1,3,0.332266325747752,0.446470916809936,100,284,0,2020-07-03,2020-10-11,27,41,15
5,"partner no audit",190,430,2,1,"partner",2,"high",1,3,0.487140620816436,0.362809235099694,86,276,0,2020-07-09,2020-10-03,28,40,15
5,"partner no audit",199,431,2,1,"partner",2,"high",1,3,0.01,0.343806556306836,54,253,0,2020-07-18,2020-09-10,29,37,15
5,"partner no audit",201,432,2,1,"partner",2,"high",1,3,0.143126655054458,0.336852962856502,65,266,0,2020-07-20,2020-09-23,29,39,15
5,"partner no audit",226,433,2,1,"partner",2,"high",1,3,0.528529160661641,0.352261650468841,81,307,0,2020-08-14,2020-11-03,33,45,15
5,"partner no audit",233,434,2,1,"partner",2,"high",2,3,0.193825006464364,0.405407955476396,83,316,0,2020-08-21,2020-11-12,34,46,15
5,"partner no audit",233,435,2,1,"partner",2,"high",2,3,0.312259112803754,0.340699649900048,70,303,0,2020-08-21,2020-10-30,34,44,15
5,"partner no audit",245,436,2,1,"partner",2,"high",4,3,0.0208502749315261,0.286620606866927,37,282,0,2020-09-02,2020-10-09,36,41,15
5,"partner no audit",245,437,2,1,"partner",2,"high",4,3,0.01,0.355365230696932,57,302,0,2020-09-02,2020-10-29,36,44,15
5,"partner no audit",245,438,2,1,"partner",2,"high",4,3,0.01,0.205311314649822,34,279,0,2020-09-02,2020-10-06,36,41,15
5,"partner no audit",245,439,2,1,"partner",2,"high",4,3,0.395638812573183,0.436997954928463,98,343,0,2020-09-02,2020-12-09,36,50,15
5,"partner no audit",256,440,2,1,"partner",2,"high",1,3,0.449129121924821,0.314745585466139,72,328,0,2020-09-13,2020-11-24,37,48,15
5,"partner no audit",257,441,2,1,"partner",2,"high",1,3,0.766503479812861,0.416374819170166,107,364,0,2020-09-14,2020-12-30,37,53,15
5,"partner no audit",269,442,2,1,"partner",2,"high",1,3,0.01,0.321650879458401,51,320,0,2020-09-26,2020-11-16,39,46,15
5,"partner no audit",299,443,2,1,"partner",2,"high",1,3,0.01,0.326043157555472,65,364,1,2020-10-26,2020-12-30,43,53,15
5,"partner no audit",326,444,2,1,"partner",2,"high",1,3,0.01,0.32537571408458,61,387,0,2020-11-22,2021-01-22,47,56,15
5,"partner no audit",332,445,2,1,"partner",2,"high",2,3,0.0589122226334137,0.385505793147604,60,392,0,2020-11-28,2021-01-27,48,56,15
5,"partner no audit",332,446,2,1,"partner",2,"high",2,3,0.462053183113518,0.431958672981313,102,434,0,2020-11-28,2021-03-10,48,62,15
5,"partner no audit",360,447,2,1,"partner",2,"high",1,3,0.01,0.355122632556829,63,423,0,2020-12-26,2021-02-27,52,61,15
6,"internal no audit",2,448,2,1,"internal",3,"high",3,3,0.01,0.401874035719172,68,70,0,2020-01-03,2020-03-11,1,11,15
6,"internal no audit",2,449,2,1,"internal",3,"high",3,3,0.490425827508754,0.44345331949756,108,110,0,2020-01-03,2020-04-20,1,16,15
6,"internal no audit",2,450,2,1,"internal",3,"high",3,3,0.248046175253669,0.373286434482887,93,95,0,2020-01-03,2020-04-05,1,14,15
6,"internal no audit",3,451,2,1,"internal",3,"high",3,3,0.01,0.44521003457551,79,82,0,2020-01-04,2020-03-23,1,12,15
6,"internal no audit",3,452,2,1,"internal",3,"high",3,3,0.168855304239141,0.413869003302157,78,81,0,2020-01-04,2020-03-22,1,12,15
6,"internal no audit",3,453,2,1,"internal",3,"high",3,3,0.01,0.483200634897106,73,76,0,2020-01-04,2020-03-17,1,12,15
6,"internal no audit",7,454,2,1,"internal",3,"high",2,3,0.0825261399062261,0.573298684913073,109,116,0,2020-01-08,2020-04-26,2,17,15
6,"internal no audit",7,455,2,1,"internal",3,"high",2,3,0.370157690128832,0.408544378126858,96,103,0,2020-01-08,2020-04-13,2,15,15
6,"internal no audit",8,456,2,1,"internal",3,"high",1,3,0.352081286712409,0.344023194509434,97,105,0,2020-01-09,2020-04-15,2,16,15
6,"internal no audit",9,457,2,1,"internal",3,"high",1,3,0.141984991188749,0.430027189746856,95,104,1,2020-01-10,2020-04-14,2,16,15
6,"internal no audit",13,458,2,1,"internal",3,"high",1,3,0.258731840238605,0.351190098326864,74,87,0,2020-01-14,2020-03-28,3,13,15
6,"internal no audit",17,459,2,1,"internal",3,"high",1,3,0.47590798738761,0.389667600311512,99,116,0,2020-01-18,2020-04-26,3,17,15
6,"internal no audit",25,460,2,1,"internal",3,"high",2,3,0.116835700236994,0.348858594597345,73,98,0,2020-01-26,2020-04-08,4,15,15
6,"internal no audit",25,461,2,1,"internal",3,"high",2,3,0.216813144368189,0.382270323174484,84,109,0,2020-01-26,2020-04-19,4,16,15
6,"internal no audit",26,462,2,1,"internal",3,"high",2,3,0.01,0.378410700857058,57,83,0,2020-01-27,2020-03-24,4,13,15
6,"internal no audit",26,463,2,1,"internal",3,"high",2,3,0.01,0.283665936676258,50,76,0,2020-01-27,2020-03-17,4,12,15
6,"internal no audit",48,464,2,1,"internal",3,"high",1,3,0.316559720035836,0.345108834776263,76,124,0,2020-02-18,2020-05-04,8,18,15
6,"internal no audit",52,465,2,1,"internal",3,"high",3,3,0.270885893065691,0.393269642612565,95,147,0,2020-02-22,2020-05-27,8,22,15
6,"internal no audit",52,466,2,1,"internal",3,"high",3,3,0.01,0.494347691116288,86,138,0,2020-02-22,2020-05-18,8,20,15
6,"internal no audit",52,467,2,1,"internal",3,"high",3,3,0.204582688387952,0.415227048777387,91,143,0,2020-02-22,2020-05-23,8,21,15
6,"internal no audit",57,468,2,1,"internal",3,"high",2,3,0.01,0.473662500653261,86,143,0,2020-02-27,2020-05-23,9,21,15
6,"internal no audit",57,469,2,1,"internal",3,"high",2,3,0.552616853153331,0.310653141387839,98,155,1,2020-02-27,2020-06-04,9,23,15
6,"internal no audit",59,470,2,1,"internal",3,"high",2,3,0.795856917430103,0.419921081764471,138,197,1,2020-02-29,2020-07-16,9,29,15
6,"internal no audit",59,471,2,1,"internal",3,"high",2,3,0.193159940498045,0.354308233276439,75,134,0,2020-02-29,2020-05-14,9,20,15
6,"internal no audit",83,472,2,1,"internal",3,"high",1,3,0.413600957188471,0.342354067669184,86,169,0,2020-03-24,2020-06-18,13,25,15
6,"internal no audit",86,473,2,1,"internal",3,"high",1,3,0.0637587029179187,0.405866100473387,74,160,0,2020-03-27,2020-06-09,13,24,15
6,"internal no audit",88,474,2,1,"internal",3,"high",1,3,0.171872524892564,0.325161720530473,67,155,0,2020-03-29,2020-06-04,13,23,15
6,"internal no audit",113,475,2,1,"internal",3,"high",1,3,0.0195701478442499,0.452142992725434,90,203,0,2020-04-23,2020-07-22,17,30,15
6,"internal no audit",115,476,2,1,"internal",3,"high",1,3,0.379849286431744,0.308092510703357,66,181,0,2020-04-25,2020-06-30,17,27,15
